seed,boundary,method,N,L,M,rc,repetition,time_ns,neighbor_pairs,distance_evaluations
2208191341538754018,periodic,cim,100,20,13,1,48,13875,77,273
13696290564044036517,periodic,cim,100,20,13,1,49,14125,72,264
18197374848404003154,periodic,cim,100,20,13,1,50,13708,71,254
9773984249485447242,periodic,cim,100,20,13,1,51,14334,77,262
3880573529911340465,periodic,cim,100,20,13,1,52,13875,76,257
1408845970384184145,periodic,cim,100,20,13,1,53,14250,81,272
10995342845805482348,periodic,cim,100,20,13,1,54,15584,99,281
6473088396987340794,periodic,cim,100,20,13,1,55,13959,82,254
8594961348491410298,periodic,cim,100,20,13,1,56,14750,81,257
4821693768638821543,periodic,cim,100,20,13,1,57,14500,86,289
13469479930287813389,periodic,cim,100,20,13,1,58,13875,80,269
5900853339696461300,periodic,cim,100,20,13,1,59,13792,82,257
11583396052233134929,periodic,cim,100,20,13,1,60,14000,80,261
6891279732381495689,periodic,cim,100,20,13,1,61,14250,77,254
4600353994483564728,periodic,cim,100,20,13,1,62,13042,70,258
18256899079660080554,periodic,cim,100,20,13,1,63,13875,79,258
8977668173077652023,periodic,cim,100,20,13,1,64,13417,66,238
11974981537998422975,periodic,cim,100,20,13,1,65,14750,90,268
2691665028865788123,periodic,cim,100,20,13,1,66,14417,80,268
6349184931373455456,periodic,cim,100,20,13,1,67,13791,84,253
14992968960738304732,periodic,cim,100,20,13,1,68,13250,78,242
2114854950170205158,periodic,cim,100,20,13,1,69,17458,78,270
10608600520191156960,periodic,cim,100,20,13,1,70,14750,81,274
1505538066174292796,periodic,cim,100,20,13,1,71,13792,69,261
15088672036400834230,periodic,cim,100,20,13,1,72,13833,82,259
1924369067032856981,periodic,cim,100,20,13,1,73,14042,83,251
8686732558162688411,periodic,cim,100,20,13,1,74,15209,98,287
2066334488575121316,periodic,cim,100,20,13,1,75,14042,79,235
14511308763074324948,periodic,cim,100,20,13,1,76,12875,74,234
6886857313088053036,periodic,cim,100,20,13,1,77,13875,84,270
329522145303734178,periodic,cim,100,20,13,1,78,14917,93,275
8174302162385850994,periodic,cim,100,20,13,1,79,14292,78,265
422277692484387241,periodic,cim,100,20,13,1,80,14000,77,243
13714400196762361969,periodic,cim,100,20,13,1,81,14042,79,270
12091903656322985106,periodic,cim,100,20,13,1,82,13750,82,250
15794643293756489896,periodic,cim,100,20,13,1,83,13584,72,261
10949432128726058695,periodic,cim,100,20,13,1,84,13541,73,239
2249451572655572696,periodic,cim,100,20,13,1,85,14667,80,284
2329840882026377382,periodic,cim,100,20,13,1,86,13917,75,277
9763595174470524842,periodic,cim,100,20,13,1,87,18125,80,241
743149633034046918,periodic,cim,100,20,13,1,88,17584,79,254
16756062359728576009,periodic,cim,100,20,13,1,89,14709,69,264
2837733467839718341,periodic,cim,100,20,13,1,90,15375,83,257
10348187019942133804,periodic,cim,100,20,13,1,91,14375,65,249
14161331124286113758,periodic,cim,100,20,13,1,92,15375,100,272
4609507083381419917,periodic,cim,100,20,13,1,93,14083,76,246
14087367213877489947,periodic,cim,100,20,13,1,94,14417,76,255
18242814380242779584,periodic,cim,100,20,13,1,95,15125,77,268
5543766469477338485,periodic,cim,100,20,13,1,96,14917,87,254
5694160613163978578,periodic,cim,100,20,13,1,97,14458,83,268
16451964614606621763,periodic,cim,100,20,13,1,98,14958,84,255
3073158259508487570,periodic,cim,100,20,13,1,99,18042,66,248
6714106957537101754,periodic,cim,100,20,13,1,100,14583,78,240
17939638488310571819,periodic,cim,200,20,13,1,1,43292,286,991
17702663139418857414,periodic,cim,200,20,13,1,2,43459,292,1012
9112125391225096604,periodic,cim,200,20,13,1,3,44459,327,1044
16098979412727943466,periodic,cim,200,20,13,1,4,43292,312,1043
7607249640140087983,periodic,cim,200,20,13,1,5,43041,306,999
14445380875977072694,periodic,cim,200,20,13,1,6,46792,312,1008
6508425815187222499,periodic,cim,200,20,13,1,7,47250,319,1018
2745670330838120290,periodic,cim,200,20,13,1,8,42667,318,1010
10514214951775486699,periodic,cim,200,20,13,1,9,43959,299,999
9771035371188910692,periodic,cim,200,20,13,1,10,43000,310,1038
2277127874863780858,periodic,cim,200,20,13,1,11,41750,310,1035
4246553333075314410,periodic,cim,200,20,13,1,12,41917,303,998
1332903663824976364,periodic,cim,200,20,13,1,13,46500,321,1080
8585603868413479,periodic,cim,200,20,13,1,14,44375,313,1057
8601486572826032634,periodic,cim,200,20,13,1,15,51791,311,1030
9601601192067849322,periodic,cim,200,20,13,1,16,57667,323,1049
6546347496114187007,periodic,cim,200,20,13,1,17,47125,316,1036
17210410434704882324,periodic,cim,200,20,13,1,18,42958,311,1020
7871159779176497722,periodic,cim,200,20,13,1,19,51667,305,1015
13086089025500353971,periodic,cim,200,20,13,1,20,44209,325,1068
8211993520149444393,periodic,cim,200,20,13,1,21,45000,328,1046
13774865926660188992,periodic,cim,200,20,13,1,22,48208,305,1018
465752265295733675,periodic,cim,200,20,13,1,23,46917,329,1080
12901665768815815783,periodic,cim,200,20,13,1,24,45084,308,1008
162877950016356049,periodic,cim,200,20,13,1,25,46500,320,1042
6736210173524324525,periodic,cim,200,20,13,1,26,44583,334,1039
17858656328392124045,periodic,cim,200,20,13,1,27,42583,303,1019
